ID,Title,StateID,Latitude,Longitude,DeprivationFactor,WeatherFactor,DistanceKm
123,ونك,4,31.5282421112061,51.326473236084,0,0,1360.108
124,هرند,4,32.5638618469238,52.4372901916504,0,0,1117.398
125,اشتهارد,5,35.7245903015137,50.3614768981934,0,0,1005.1
126,آسارا,5,36.0314483642578,51.1738739013672,0,0,972.576
127,تنكمان,5,35.8894081115723,50.6148834228516,0,0,1019.299
128,چهارباغ,5,35.8381538391113,50.8479804992676,0,0,961.67
129,سيف آباد,5,35.9114799499512,50.7705383300781,0,0,967.054
130,شهرجديدهشتگرد,5,35.9842948913574,50.7412033081055,0,0,981.036
131,طالقان,5,36.1729965209961,50.7684898376465,0,0,1068.441
132,كرج,5,35.7247200012207,50.952766418457,0,0,943.509
133,كمال شهر,5,35.8460388183594,50.8840484619141,0,0,956.307
134,كوهسار,5,35.9556694030762,50.7935333251953,0,0,971.094
135,گرمدره,5,35.7445411682129,51.0688552856445,0,0,935.16
136,ماهدشت,5,35.7275619506836,50.8061294555664,0,0,987.259
137,محمدشهر,5,35.7366447448731,50.8995513916016,0,0,955.925
138,مشكين دشت,5,35.7483863830566,50.9407806396484,0,0,950.271
139,نظرآباد,5,35.9519500732422,50.6045341491699,0,0,1017.594
140,هشتگرد,5,35.95068359375,50.6838607788086,0,0,979.773
141,اركواز,6,33.3871078491211,46.5977249145508,0,0,1587.067
142,ايلام,6,33.5750541687012,46.4164161682129,0,0,1554.354
143,ايوان,6,33.8293533325195,46.3061294555664,0,0,1511.097
144,آبدانان,6,32.9883537292481,47.4240951538086,0,0,1431.6
145,آسمان آباد,6,33.8493843078613,46.4656257629395,0,0,1502.731
146,بدره,6,33.3071708679199,47.038330078125,0,0,1471.572
147,پهله,6,33.0114555358887,46.8835563659668,0,0,1514.537
148,توحيد,6,33.7268218994141,47.0682945251465,0,0,1431.46
149,چوار,6,33.6919097900391,46.2971534729004,0,0,1533.336
150,دره شهر,6,33.1494865417481,47.3816604614258,0,0,1431.075
151,دلگشا,6,33.4057121276856,46.5942878723145,0,0,1585.144
152,دهلران,6,32.6902008056641,47.2708549499512,0,0,1583.523
153,زرنه,6,33.926212310791,46.1867218017578,0,0,1500.5
154,سراب باغ,6,32.896671295166,47.5726318359375,0,0,1446.51
155,سرابله,6,33.7682266235352,46.5613670349121,0,0,1510.278
156,صالح آباد,6,33.4687728881836,46.1910667419434,0,0,1584.365
157,لومار,6,33.5671844482422,46.8113555908203,0,0,1560.369
158,مورموري,6,32.726318359375,47.6750984191895,0,0,1476.472
159,موسيان,6,32.5201835632324,47.3770713806152,0,0,1567.519
160,مهران,6,33.1220283508301,46.1728897094727,0,0,1629.243
161,ميمه ,6,33.2266235351563,46.9186477661133,0,0,1627.197
162,اسكو,1,37.917781829834,46.1244697570801,0,0,1580.867
163,اهر,1,38.4745330810547,47.0709838867188,0,0,1622.645
164,ايلخچي,1,37.9367408752441,45.9819869995117,0,0,1580.2
165,آبش احمد,1,39.0401382446289,47.3173637390137,0,0,1743.746
166,آذرشهر,1,37.7661781311035,45.976448059082,0,0,1602.454
167,آقكند,1,37.2533721923828,48.0654716491699,0,0,1356.734
168,باسمنج,1,37.9943542480469,46.4747467041016,0,0,1528.559
169,بخشايش,1,38.1318511962891,46.9474678039551,0,0,1542.384
170,بستان آباد,1,37.8369941711426,46.8309631347656,0,0,1501.737
171,بناب,1,37.345588684082,46.0662002563477,0,0,1533.706
172,بناب جديد,1,38.4233055114746,45.9070091247559,0,0,1633.083
173,تبريز,1,38.0792922973633,46.2891502380371,0,0,1550.477
174,ترك,1,37.6076850891113,47.7681884765625,0,0,1416.14
175,تركمانچاي,1,37.5804405212402,47.3914527893066,0,0,1439.412
176,تسوج,1,38.3105506896973,45.3704147338867,0,0,1660.5
177,تيكمه داش,1,37.7283897399902,46.9458045959473,0,0,1496.383
178,جلفا,1,38.9347648620606,45.6388702392578,0,0,1685.723
179,خاروانا,1,38.6830024719238,46.1686401367188,0,0,1666.283
180,خامنه,1,38.1939392089844,45.6329574584961,0,0,1631.833
181,خراجو,1,37.3116493225098,46.5315322875977,0,0,1483.307
182,خسروشهر,1,37.9543724060059,46.0506858825684,0,0,1574.156
183,خمارلو,1,39.1480102539063,47.0347557067871,0,0,1745.061
184,خواجه,1,38.1546936035156,46.5869102478027,0,0,1553.538
185,دوزدوزان,1,37.949333190918,47.1199645996094,0,0,1534.32
186,زرنق,1,38.0918426513672,47.0817031860352,0,0,1554.654
187,زنوز,1,38.5879936218262,45.8343887329102,0,0,1651.383
188,سراب,1,37.9409980773926,47.5353317260742,0,0,1571.963
189,سردرود,1,38.0317802429199,46.1479148864746,0,0,1561.194
190,سيس,1,38.1940765380859,45.8140869140625,0,0,1611.378
191,سيه رود,1,38.8695182800293,46.0017051696777,0,0,1722.68
192,شبستر,1,38.1805000305176,45.7013931274414,0,0,1622.172
193,شربيان,1,37.8815536499023,47.0999603271484,0,0,1540.159
194,شرفخانه,1,38.1778373718262,45.4902572631836,0,0,1642.485
195,شندآباد,1,38.1421356201172,45.6225204467773,0,0,1632.29
196,شهرجديدسهند,1,37.9450912475586,46.1210098266602,0,0,1575.145
197,صوفيان,1,38.278621673584,45.981616973877,0,0,1594.354
198,عجب شير,1,37.4771003723145,45.894832611084,0,0,1555.672
199,قره آغاج,1,37.1291007995606,46.9722404479981,0,0,1431.427
200,كشكسراي,1,38.4600524902344,45.5689353942871,0,0,1639.347
201,كلوانق,1,38.1012496948242,46.9931907653809,0,0,1549.398
202,كليبر,1,38.8648490905762,47.0407829284668,0,0,1684.605
203,كوزه كنان,1,38.1838035583496,45.5774917602539,0,0,1633.65
204,گوگان,1,37.7691345214844,45.9045715332031,0,0,1605.776
205,ليلان,1,37.0064506530762,46.20556640625,0,0,1576.325
206,مراغه,1,37.3860359191895,46.2336044311523,0,0,1517.385
207,مرند,1,38.4319381713867,45.7720451354981,0,0,1621.599
208,ملكان,1,37.1425323486328,46.1003761291504,0,0,1556.767
209,ممقان,1,37.8386344909668,45.9715576171875,0,0,1595.335
210,مهربان,1,38.0815925598145,47.1316719055176,0,0,1549.593
211,ميانه,1,37.4207077026367,47.7163505554199,0,0,1389.641
212,نظركهريزي,1,37.3473129272461,46.7620849609375,0,0,1458.665
213,وايقان,1,38.1308403015137,45.7127838134766,0,0,1627.43
214,ورزقان,1,38.5087051391602,46.6503448486328,0,0,1602.791
215,هاديشهر,1,38.8384284973145,45.6629066467285,0,0,1677.824
216,هريس,1,38.2496223449707,47.1171188354492,0,0,1575.401
217,هشترود,1,37.4707756042481,47.0596694946289,0,0,1450.128
218,هوراند,1,38.8571891784668,47.3651275634766,0,0,1680.759
219,يامچي,1,38.5216598510742,45.6402587890625,0,0,1637.312
220,اروميه,2,37.5395393371582,45.0576515197754,0,0,1691.689
221,اشنويه,2,37.040210723877,45.1000442504883,0,0,1683.477
222,ايواوغلي,2,38.7186546325684,45.2114105224609,0,0,1687.502
223,آواجيق,2,39.3317375183106,44.1531105041504,0,0,1838.858
224,باروق,2,36.9509696960449,46.3199768066406,0,0,1591.964
225,بازرگان,2,39.3942375183106,44.3866882324219,0,0,1820.955
226,بوكان,2,36.5079879760742,46.2066612243652,0,0,1507.15
227,پلدشت,2,39.3478507995606,45.0683708190918,0,0,1776.83
228,پيرانشهر,2,36.6939392089844,45.1411933898926,0,0,1698.64
229,تازه شهر,2,38.1757659912109,44.6908111572266,0,0,1721.884
230,تكاب,2,36.4042205810547,47.1101608276367,0,0,1404.569
231,چهاربرج,2,37.1257705688477,45.9755630493164,0,0,1559.243
232,خليفان,2,36.5070877075195,45.7964744567871,0,0,1673.061
233,خوي,2,38.5202941894531,44.9546546936035,0,0,1716.54
234,ديزج ديز,2,38.4608955383301,45.0234451293945,0,0,1731.984
235,ربط,2,36.2112731933594,45.5517425537109,0,0,1596.135
236,سردشت,2,36.153995513916,45.4791145324707,0,0,1602.952
237,سرو,2,37.7227325439453,44.6504287719727,0,0,1733.744
238,سلماس,2,38.1987380981445,44.7660293579102,0,0,1715.013
239,سيلوانه,2,37.4224281311035,44.8513221740723,0,0,1728.092
240,سيمينه,2,36.7256965637207,46.1530685424805,0,0,1610.682
241,سيه چشمه,2,39.0691795349121,44.3874588012695,0,0,1804.232
242,شاهين دژ,2,36.6792144775391,46.566463470459,0,0,1485.957
243,شوط,2,39.2181243896484,44.7711219787598,0,0,1784.165
244,فيرورق,2,38.5777816772461,44.8367156982422,0,0,1725.335
245,قره ضياءالدين,2,38.888542175293,45.0251731872559,0,0,1725.272
246,قطور,2,38.4734764099121,44.4057006835938,0,0,1774.873
247,قوشچي,2,37.9912071228027,45.0378761291504,0,0,1711.721
248,كشاورز,2,36.8347473144531,46.3584327697754,0,0,1605.355
249,گردكشانه,2,36.8118896484375,45.2739372253418,0,0,1685.502
250,ماكو,2,39.2921524047852,44.4924354553223,0,0,1802.381
251,محمديار,2,36.9813995361328,45.5221405029297,0,0,1639.467
252,محمودآباد,2,36.7118759155273,46.5190086364746,0,0,1492.842
253,مهاباد ,2,36.7702217102051,45.7284126281738,0,0,1625.556
254,مياندوآب,2,36.9649620056152,46.1059494018555,0,0,1579.784
255,ميرآباد,2,36.4030838012695,45.3748664855957,0,0,1633.393
256,نالوس,2,36.9845085144043,45.1431427001953,0,0,1693.423
257,نقده,2,36.9533843994141,45.3889045715332,0,0,1652.317
258,نوشين,2,37.7343368530273,45.0522918701172,0,0,1697.568
259,امام حسن,7,29.8396549224854,50.2638854980469,0,0,1568.002
260,انارستان,7,28.0325489044189,52.0664672851563,0,0,1664.787
261,اهرم,7,28.8842239379883,51.278694152832,0,0,1620.643
262,آبپخش,7,29.3537864685059,51.0646209716797,0,0,1588.371
263,آبدان,7,28.0739288330078,51.7706451416016,0,0,1723.655
264,برازجان,7,29.2707118988037,51.2167091369629,0,0,1570.388
265,بردخون,7,28.0638523101807,51.4778366088867,0,0,1738.115
266,بردستان,7,27.8714828491211,51.959644317627,0,0,1697.747
267,بندردير,7,27.8390598297119,51.9350128173828,0,0,1698.978
268,بندرديلم,7,30.052282333374,50.1631889343262,0,0,1540.433
269,بندرريگ,7,29.4879055023193,50.6264762878418,0,0,1646.582
270,بندركنگان,7,27.8377628326416,52.0617942810059,0,0,1684.806
271,بندرگناوه,7,29.5736541748047,50.5185432434082,0,0,1651.195
272,بنك,7,27.8716888427734,52.0273971557617,0,0,1692.765
273,بوشهر,7,28.9214267730713,50.8376693725586,0,0,1629.752
274,تنگ ارم,7,29.1536903381348,51.5274200439453,0,0,1585.588
275,جم,7,27.8243522644043,52.340950012207,0,0,1623.084
276,چغادك,7,28.9875717163086,51.025016784668,0,0,1608.145
277,خارك,7,29.2380523681641,50.3193054199219,0,0,0
278,خورموج,7,28.6271820068359,51.3825225830078,0,0,1667.232
279,دالكي,7,29.4292411804199,51.2911491394043,0,0,1550.448
280,دلوار,7,28.7459945678711,51.070182800293,0,0,1643.664
281,ريز,7,28.0555763244629,52.0770797729492,0,0,1666.283
282,سعدآباد,7,29.3841953277588,51.116641998291,0,0,1593.577
283,سيراف,7,27.6681728363037,52.3388481140137,0,0,1654.985
284,شبانكاره,7,29.4725437164307,50.9940643310547,0,0,1603.629
285,شنبه,7,28.3949813842773,51.764030456543,0,0,1721.619
286,عسلويه,7,27.4757614135742,52.6081085205078,0,0,1693.543
287,كاكي,7,28.3402099609375,51.5226783752441,0,0,1703.135
288,كلمه,7,28.9435176849365,51.4593315124512,0,0,1644.331
289,نخل تقي,7,27.4970149993897,52.5839881896973,0,0,1689.788
290,وحدتيه,7,29.4829578399658,51.2363777160645,0,0,1554.141
291,ارجمند,8,35.8140182495117,52.5138244628906,0,0,792.021
292,اسلامشهر,8,35.5010452270508,51.2255477905273,0,0,933.681
293,انديشه,8,35.6873931884766,51.0223922729492,0,0,934.965
294,آبسرد,8,35.6217079162598,52.1501274108887,0,0,826.643
295,آبعلي,8,35.7596244812012,51.9629592895508,0,0,854.417
296,باغستان,8,35.6345520019531,51.1331520080566,0,0,925.413
297,باقرشهر,8,35.5262451171875,51.4030609130859,0,0,896.333
298,بومهن,8,35.7278480529785,51.8688316345215,0,0,854.782
299,پاكدشت,8,35.4743118286133,51.6757011413574,0,0,860.265
300,پرديس,8,35.7423477172852,51.8214073181152,0,0,857.084
301,پيشوا,8,35.3055534362793,51.7224388122559,0,0,862.399
302,تجريش,8,35.8103790283203,51.4647598266602,0,0,909.506
303,تهران,8,35.7029075622559,51.3497581481934,0,0,903.168
304,جوادآباد,8,35.2108612060547,51.6731834411621,0,0,861.771
305,چهاردانگه,8,35.5963745117188,51.3045654296875,0,0,904.193
306,حسن آباد ,8,35.3676567077637,51.2429885864258,0,0,923.115
307,دماوند,8,35.6939544677734,52.0472183227539,0,0,836.682
308,رباط كريم,8,35.4832000732422,51.0799140930176,0,0,939.176
309,رودهن,8,35.7376098632813,51.9104232788086,0,0,851.121
310,ري,8,35.6031913757324,51.4387092590332,0,0,889.187
311,شاهدشهر,8,35.5718612670898,51.0873832702637,0,0,951.912
312,شريف آباد,8,35.4223403930664,51.7859191894531,0,0,848.274
313,شهريار,8,35.6330146789551,51.0597038269043,0,0,958.036
314,صالح آباد ,8,35.504940032959,51.189136505127,0,0,937.288
315,صباشهر,8,35.5787582397461,51.1142654418945,0,0,950.966
316,صفادشت,8,35.6913528442383,50.8406944274902,0,0,989.668
317,فردوسيه,8,35.6019287109375,51.0632095336914,0,0,960.767
318,فرون آباد,8,35.5052719116211,51.627082824707,0,0,866.613
319,فشم,8,35.9017333984375,51.5198364257813,0,0,922.49
320,فيروزكوه,8,35.7545585632324,52.7738723754883,0,0,759.762
321,قدس,8,35.7124824523926,51.1128921508789,0,0,924.711
322,قرچك,8,35.4157943725586,51.5866737365723,0,0,876.053
323,كهريزك,8,35.5238151550293,51.3551025390625,0,0,902.893
324,كيلان,8,35.5561485290527,52.1628723144531,0,0,851.542
325,گلستان,8,35.5160102844238,51.1621894836426,0,0,941.896
326,لواسان,8,35.8194007873535,51.6372909545898,0,0,916.557
327,ملارد,8,35.6547012329102,50.979175567627,0,0,966.451
328,نسيم شهر,8,35.5586891174316,51.169490814209,0,0,952.071
329,نصيرآباد,8,35.4901885986328,51.1410446166992,0,0,939.652
330,وحيديه,8,35.6052207946777,51.0261039733887,0,0,958.42
331,ورامين,8,35.3293952941895,51.6346855163574,0,0,872.541
332,اردل,9,31.9978656768799,50.6614532470703,0,0,1439.662
333,آلوني,9,31.5522041320801,51.057014465332,0,0,1431.149
334,باباحيدر,9,32.3289451599121,50.4688758850098,0,0,1382.738
335,بروجن,9,31.9667949676514,51.2894248962402,0,0,1275.941
336,بلداجي,9,31.9370422363281,51.0526123046875,0,0,1383.085
337,بن,9,32.542781829834,50.746208190918,0,0,1349.387
338,جونقان,9,32.1429557800293,50.6865997314453,0,0,1380.867
339,چلگرد,9,32.4672775268555,50.1300430297852,0,0,1423.851
340,سامان,9,32.4515762329102,50.910457611084,0,0,1315.75
341,سفيددشت,9,32.1297721862793,51.1828765869141,0,0,1335.504
342,سودجان,9,32.521125793457,50.4003562927246,0,0,1376.821
343,سورشجان,9,32.3158149719238,50.6788520812988,0,0,1354.723
344,شلمزار,9,32.0466194152832,50.8170471191406,0,0,1381.118
345,شهركرد,9,32.3161811828613,50.8582038879395,0,0,1340.58
346,طاقانك,9,32.2231254577637,50.8369407653809,0,0,1359.647
347,فارسان,9,32.2572975158691,50.5656776428223,0,0,1370.225
348,فرادنبه,9,32.0085716247559,51.2147483825684,0,0,1349.19
349,فرخ شهر,9,32.273983001709,50.9729461669922,0,0,1340.778
350,كيان,9,32.2833137512207,50.8891754150391,0,0,1350.502
351,گندمان,9,31.8630504608154,51.1533851623535,0,0,1374.035
352,گهرو,9,32.0015258789063,50.886287689209,0,0,1390.234
353,لردگان,9,31.5108184814453,50.8300895690918,0,0,1458.745
354,مال خليفه,9,31.2898597717285,51.2654075622559,0,0,1461.696
355,ناغان,9,31.9343223571777,50.7306022644043,0,0,1428.822
356,نافچ,9,32.4240951538086,50.7884368896484,0,0,1333.968
357,نقنه,9,31.932336807251,51.3288421630859,0,0,1279.62
358,هفشجان,9,32.2255935668945,50.7946319580078,0,0,1352.554
359,ارسك,10,33.7036666870117,57.3718185424805,0,0,461.221
360,اسديه,10,32.9159278869629,60.0244903564453,0,0,568.659
361,اسفدن,10,33.6452674865723,59.7787857055664,0,0,453.048
362,اسلاميه,10,34.0423126220703,58.2200088500977,0,0,356.722
363,آرين شهر,10,33.3311004638672,59.2329978942871,0,0,440.672
364,آيسك,10,33.8866500854492,58.3815956115723,0,0,390.532
365,بشرويه,10,33.8528137207031,57.4224433898926,0,0,454.401
366,بيرجند,10,32.85693359375,59.2195472717285,0,0,499.72
367,حاجي آباد,10,33.6046752929688,59.9975357055664,0,0,475.351
368,خضري دشت بياض,10,34.02294921875,58.8065414428711,0,0,336.766
369,خوسف,10,32.7791709899902,58.8858642578125,0,0,533.712
370,زهان,10,33.4197387695313,59.8108901977539,0,0,483.141
371,سرايان,10,33.8603744506836,58.5223197937012,0,0,400.75
372,سربيشه,10,32.576358795166,59.7983474731445,0,0,562.224
373,سه قلعه,10,33.6664695739746,58.3994026184082,0,0,422.693
374,شوسف,10,31.803337097168,60.0088691711426,0,0,655.195
375,طبس مسينا,10,32.801082611084,60.2229385375977,0,0,592.998
376,فردوس,10,34.0180778503418,58.1723861694336,0,0,362.056
377,قائن,10,33.7294464111328,59.1809043884277,0,0,392.147
378,قهستان,10,33.1463317871094,59.7157897949219,0,0,544.76
379,گزيك,10,33.000301361084,60.2225608825684,0,0,594.179
380,محمد شهر,10,32.8749847412109,59.0177345275879,0,0,521.316
381,مود,10,32.7053298950195,59.5241508483887,0,0,530.237
382,نهبندان,10,31.5407867431641,60.0378074645996,0,0,687.552
383,نيمبلوك,10,33.9011001586914,58.9294319152832,0,0,359.137
384,احمدآبادصولت,11,35.1155395507813,60.689380645752,0,0,186.652
385,انابد,11,35.2511215209961,57.8098602294922,0,0,302.452
386,باجگيران,11,37.6241149902344,58.4152908325195,0,0,215.424
387,باخرز,11,34.9832916259766,60.3187561035156,0,0,216.61
388,بار,11,36.4888763427734,58.7191543579102,0,0,191.38
389,بايگ,11,35.3751373291016,59.0397071838379,0,0,183.374
390,بجستان,11,34.5154876708984,58.1818618774414,0,0,305.153
391,بردسكن,11,35.2602806091309,57.9720497131348,0,0,288.166
392,بيدخت,11,34.3462905883789,58.7573356628418,0,0,294.17
393,تايباد,11,34.7398376464844,60.7771377563477,0,0,233.716
394,تربت جام,11,35.2416458129883,60.6216163635254,0,0,171.331
395,تربت حيدريه,11,35.2784576416016,59.213020324707,0,0,161.384
396,جغتاي,11,36.6396522521973,57.077205657959,0,0,336.85
397,جنگل,11,34.7016372680664,59.2234687805176,0,0,235.851
398,چاپشلو,11,37.3474235534668,59.0771827697754,0,0,251.112
399,چكنه,11,36.8179702758789,58.5041961669922,0,0,136.435
400,چناران,11,36.6422805786133,59.1208381652832,0,0,58.034
401,خرو,11,36.1364898681641,59.0270690917969,0,0,112.02
402,خليل آباد,11,35.244987487793,58.2851638793945,0,0,259.328
403,خواف,11,34.5628662109375,60.1442947387695,0,0,280.926
404,داورزن,11,36.3512573242188,56.8780403137207,0,0,319.264
405,درگز,11,37.444751739502,59.105712890625,0,0,265.242
406,درود,11,36.1357383728027,59.1123695373535,0,0,114.821
407,دولت آباد ,11,35.2820816040039,59.5221214294434,0,0,185.532
408,رباط سنگ,11,35.5446968078613,59.1941795349121,0,0,124.94
409,رشتخوار,11,34.9750671386719,59.623046875,0,0,212.547
410,رضويه,11,36.2055015563965,59.7698516845703,0,0,29.236
411,روداب,11,36.0208129882813,57.3124046325684,0,0,288.948
412,ريوش,11,35.4765243530273,58.4616928100586,0,0,234.936
413,سبزوار,11,36.2092132568359,57.6823196411133,0,0,244.901
414,سرخس,11,36.5486564636231,61.1486015319824,0,0,201.751
415,سفيدسنگ,11,35.6600952148438,60.0933303833008,0,0,114.542
416,سلامي,11,34.7443695068359,59.9764709472656,0,0,255.286
417,سلطان آباد,11,36.4027976989746,58.0398902893066,0,0,208.552
418,سنگان,11,34.3977737426758,60.2554779052734,0,0,303.654
419,شادمهر,11,35.1734199523926,59.0379638671875,0,0,186.104
420,شانديز,11,36.3952140808106,59.2981948852539,0,0,31.51
421,ششتمد,11,35.9595794677734,57.7702255249023,0,0,281.181
422,شهرآباد,11,35.1469116210938,57.934871673584,0,0,301.787
423,شهرزو,11,36.746036529541,59.9242820739746,0,0,104.203
424,صالح آباد  ,11,35.6879920959473,61.0904541015625,0,0,251.445
425,طرقبه,11,36.3042984008789,59.3763275146484,0,0,23.016
426,عشق آباد,11,36.0394172668457,58.6832084655762,0,0,156.466
427,فرهادگرد,11,35.7518272399902,59.7298851013184,0,0,73.287
428,فريمان,11,35.7040328979492,59.8482780456543,0,0,83.07
429,فيروزه,11,36.2856063842773,58.5890197753906,0,0,157.041
430,فيض آباد,11,35.0146217346191,58.7751235961914,0,0,219.423
431,قاسم آباد,11,34.3556022644043,59.8619689941406,0,0,338.822
432,قدمگاه,11,36.1058921813965,59.0604667663574,0,0,107.583
433,قلندرآباد,11,35.5989685058594,59.951042175293,0,0,101.635
434,قوچان,11,37.1023674011231,58.510871887207,0,0,133.67
435,كاخك,11,34.1486740112305,58.6445121765137,0,0,315.336
436,كاريز,11,34.8136367797852,60.825382232666,0,0,223.288
437,كاشمر,11,35.2427597045898,58.4598808288574,0,0,242.307
438,كدكن,11,35.5858345031738,58.8789710998535,0,0,157.768
439,كلات,11,36.9945602416992,59.7498817443848,0,0,149.925
440,كندر,11,35.212459564209,58.1507797241211,0,0,274.47
441,گلمكان,11,36.482105255127,59.1594924926758,0,0,56.46
442,گناباد,11,34.351749420166,58.6857109069824,0,0,291.145
443,لطف آباد,11,37.5152320861816,59.3347320556641,0,0,288.71
444,مزدآوند,11,36.1546516418457,60.5276298522949,0,0,114.639
445,مشهد,11,36.310432434082,59.5756721496582,0,0,0
446,مشهدريزه,11,34.7951889038086,60.5076179504395,0,0,262.467
447,ملك آباد,11,35.9965972900391,59.5935859680176,0,0,51.27
448,نشتيفان,11,34.4343605041504,60.1764221191406,0,0,299.069
449,نصر آباد,11,35.4180755615234,60.3153991699219,0,0,137.585
450,نقاب,11,36.7085456848145,57.4081573486328,0,0,322.371
451,نوخندان,11,37.5193481445313,58.9889144897461,0,0,252.989
452,نيشابور,11,36.2079277038574,58.7940292358398,0,0,135.947
453,نيل شهر,11,35.1228561401367,60.7731323242188,0,0,195.449
454,همت آباد,11,36.2977828979492,58.4641571044922,0,0,167.863
455,يونسي,11,34.8053817749023,58.4372138977051,0,0,260.299
456,اسفراين,12,37.0726661682129,57.5096626281738,0,0,326.613
457,ايور,12,36.9688110351563,56.2607841491699,0,0,420.535
458,آشخانه,12,37.5581779479981,56.9239616394043,0,0,309.463
459,بجنورد,12,37.4467887878418,57.3274574279785,0,0,262.209
460,پيش قلعه,12,37.6486015319824,57.0014762878418,0,0,311.741
461,تيتكانلو,12,37.2805557250977,58.2895126342773,0,0,166.442
462,جاجرم,12,36.9556427001953,56.3577766418457,0,0,424.215
463,حصارگرمخان,12,37.5158538818359,57.4848861694336,0,0,243.041
464,درق,12,36.9720687866211,56.2145004272461,0,0,425.347
465,راز,12,37.934455871582,57.1075477600098,0,0,374.709
466,سنخواست,12,37.0999031066895,56.8515586853027,0,0,366.841
467,شوقان,12,37.3416366577148,56.8870811462402,0,0,319.309
468,شيروان,12,37.4015159606934,57.9241676330566,0,0,197.246
469,صفي آباد,12,36.6955032348633,57.9270248413086,0,0,216.936
470,فاروج,12,37.2236938476563,58.2189064025879,0,0,164.326
471,قاضي,12,37.4950065612793,56.7486572265625,0,0,332.662
472,گرمه,12,36.9785194396973,56.3015403747559,0,0,418.917
473,لوجلي,12,37.6070404052734,57.8576354980469,0,0,226.883
474,اروندكنار,13,29.9780826568604,48.5168266296387,0,0,1770.113
475,الوان,13,31.8741016387939,48.3411140441895,0,0,1519.438
476,اميديه,13,30.7556076049805,49.7122497558594,0,0,1578.289
477,انديمشك,13,32.4246444702148,48.3731002807617,0,0,1448.637
478,اهواز,13,31.2420139312744,48.671272277832,0,0,1613.486
479,ايذه,13,31.8306846618652,49.8649368286133,0,0,1580.155
480,آبادان,13,30.3560085296631,48.2800521850586,0,0,1717.426
481,آغاجاري,13,30.6997203826904,49.8297691345215,0,0,1560.483
482,باغ ملك,13,31.5133056640625,49.890495300293,0,0,1623.427
483,بستان,13,31.7216396331787,47.9811477661133,0,0,1570.608
484,بندرامام خميني,13,30.43869972229,49.0756721496582,0,0,1705.332
485,بندرماهشهر,13,30.4694690704346,49.1800079345703,0,0,1711.949
486,بهبهان,13,30.596263885498,50.2416076660156,0,0,1505.491
487,تركالكي,13,32.24267578125,48.846321105957,0,0,1518.72
488,جايزان,13,30.8749504089355,49.854434967041,0,0,1559.193
489,جنت مكان,13,32.1843070983887,48.8161468505859,0,0,1506.143
490,چغاميش,13,32.2094802856445,48.5455551147461,0,0,1482.342
491,چمران,13,30.7135639190674,49.1768684387207,0,0,1686.627
492,چوئبده,13,30.2000465393066,48.5531883239746,0,0,1755.61
493,حر,13,32.1442184448242,48.3905258178711,0,0,1497.67
494,حسينيه,13,32.6633529663086,48.2456207275391,0,0,1422.8
495,حمزه,13,32.3962249755859,48.578540802002,0,0,1476.666
496,حميديه,13,31.4816207885742,48.4323997497559,0,0,1617.366
497,خرمشهر,13,30.4448184967041,48.1787910461426,0,0,1729.66
498,دارخوين,13,30.7449321746826,48.4292488098145,0,0,1671.405
499,دزآب,13,32.2879066467285,48.4282379150391,0,0,1469.228
500,دزفول,13,32.3788948059082,48.4193000793457,0,0,1457.542
501,دهدز,13,31.7099552154541,50.2885284423828,0,0,1525.316
502,رامشير,13,30.8927555084229,49.4088287353516,0,0,1695.653
503,رامهرمز,13,31.2592163085938,49.6053123474121,0,0,1688.133
504,رفيع,13,31.5974349975586,47.894172668457,0,0,1603.666
505,زهره,13,30.4681549072266,49.6830101013184,0,0,1617.751
506,سالند,13,32.494068145752,48.8343353271484,0,0,1498.536
507,سردشت ,13,30.3278064727783,50.2178802490234,0,0,1507.095
508,سماله,13,32.1940116882324,48.8577537536621,0,0,1525.381
509,سوسنگرد,13,31.558614730835,48.1895866394043,0,0,1598.171
510,شادگان,13,30.6412620544434,48.6635360717773,0,0,1697.682
511,شاوور,13,32.0586853027344,48.3008728027344,0,0,1499.087
512,شرافت,13,32.0880813598633,48.7677192687988,0,0,1504.529
513,شوش,13,32.2067451477051,48.2574272155762,0,0,1480.741
514,شوشتر,13,32.0546417236328,48.834716796875,0,0,1510.742
515,شيبان,13,31.3845748901367,48.7871131896973,0,0,1593.308
516,صالح شهر,13,32.2136726379395,48.6721839904785,0,0,1485.079
517,صالح مشطط,13,32.3135795593262,48.1480674743652,0,0,1506.322
518,صفي آباد ,13,32.2478446960449,48.4215087890625,0,0,1473.629
519,صيدون,13,31.365743637085,50.0813941955566,0,0,1651.321
520,قلعه تل,13,31.631498336792,49.8901786804199,0,0,1608.267
521,قلعه خواجه,13,32.2052993774414,49.4487037658691,0,0,1623.725
522,گتوند,13,32.2472152709961,48.8178253173828,0,0,1513.109
523,گوريه,13,31.8566417694092,48.7557907104492,0,0,1535.842
524,لالي,13,32.3298187255859,49.0929832458496,0,0,1533.915
525,مسجدسليمان,13,31.9646625518799,49.2863388061523,0,0,1571.664
526,مشراگه,13,31.0107021331787,49.4379386901856,0,0,1679.105
527,مقاومت,13,30.4068908691406,48.1953277587891,0,0,1724.578
528,ملاثاني,13,31.5853481292725,48.8870124816895,0,0,1564.598
529,ميانرود,13,32.2278671264648,48.4244613647461,0,0,1476.475
530,ميداود,13,31.3724670410156,49.813663482666,0,0,1648.61
